Order ID,Product ID,Customer ID,Location ID,Sales,Quantity,Discount,Profit,Shipping Cost
ID-2011-12596,OFF-ST-10002066,CM-12235,2496,135.1182,2,0.47,-45.9018,7.74
IN-2014-44264,FUR-FU-10000666,SW-20755,295,109.89,1,0.0,29.67,7.74
CA-2011-154781,TEC-AC-10000474,SC-20680,168,94.99,1,0.0,28.497,7.74
PL-2014-9630,TEC-PAN-10000131,DE-3255,2348,118.05,1,0.0,57.84,7.74
MO-2014-7020,OFF-WIL-10004697,AG-330,2782,78.12,6,0.0,24.12,7.74
BU-2012-4360,OFF-AVE-10003740,JC-5340,1994,48.3,1,0.0,5.79,7.74
MX-2013-139661,OFF-PA-10004385,SN-20560,513,37.716,7,0.4,-5.124,7.74
US-2013-119781,TEC-AC-10003964,CD-11920,798,31.8,2,0.4,-20.16,7.74
MX-2012-117842,OFF-SU-10001722,PT-19090,1674,50.12,2,0.0,23.04,7.74
US-2013-102596,OFF-ST-10002371,TZ-21445,859,113.28,2,0.4,-73.64,7.74
MX-2014-137400,OFF-PA-10004531,VG-21805,1157,79.28,4,0.0,21.36,7.74
MX-2013-152912,OFF-SU-10004794,TW-21025,217,63.32,2,0.0,14.56,7.73
ES-2012-1663353,OFF-ST-10000020,ML-18265,3012,52.86,2,0.0,21.66,7.73
ES-2011-5610862,OFF-SU-10004230,JH-16180,1195,37.98,2,0.0,3.0,7.73
ES-2014-4295205,OFF-PA-10001492,CM-12235,75,29.91,1,0.0,6.27,7.73
ID-2014-54792,OFF-BI-10004589,CG-12040,85,41.514,1,0.15,-0.516,7.73
IN-2014-26981,OFF-LA-10000861,JM-15865,293,65.55,5,0.0,28.8,7.73
ID-2012-79999,OFF-ST-10004228,GH-14425,85,60.654,2,0.45,-15.486,7.73
US-2013-144211,TEC-PH-10002890,CS-12130,3379,108.576,3,0.2,8.1432,7.73
TZ-2013-4050,TEC-ENE-10002254,EH-4185,2402,84.96,1,0.0,36.51,7.73
NG-2014-5720,OFF-STI-10001651,EC-4050,1856,47.49,1,0.0,4.26,7.73
MX-2013-106516,OFF-SU-10000294,JG-15115,454,76.74,3,0.0,28.38,7.72
ES-2012-3869925,OFF-AR-10004986,HG-14965,680,101.43,7,0.0,33.39,7.72
ES-2014-5583177,OFF-BI-10004644,AH-10195,2412,38.1,5,0.0,17.1,7.72
IN-2014-27891,OFF-SU-10004938,VP-21760,243,166.8,4,0.0,15.0,7.72
IN-2014-71886,OFF-SU-10004938,ME-17320,143,83.4,2,0.0,7.5,7.72
IN-2014-73265,OFF-BI-10000006,MT-17815,56,67.92,4,0.0,14.16,7.72
IN-2014-25917,TEC-PH-10003487,CS-12490,2488,143.52,2,0.0,66.0,7.72
IN-2013-53819,OFF-EN-10004755,TB-21595,180,61.47,3,0.0,16.56,7.72
ID-2013-34177,FUR-TA-10000147,BK-11260,2809,99.828,2,0.8,-344.412,7.72
IN-2012-33512,OFF-PA-10000951,AR-10510,418,32.64,1,0.0,1.95,7.72
IN-2014-63766,OFF-BI-10003265,MK-18160,519,87.36,7,0.0,7.77,7.72
IN-2012-68561,TEC-CO-10003250,BN-11515,1628,427.59,3,0.0,128.25,7.72
IN-2014-40428,OFF-SU-10002911,AS-10135,1497,132.84,6,0.0,37.08,7.72
CA-2014-142034,TEC-AC-10002305,KB-16240,1150,72.0,4,0.0,12.96,7.72
MX-2014-160451,TEC-PH-10000347,MS-17980,325,184.76,2,0.0,40.64,7.72
MX-2012-151680,OFF-AP-10003979,NK-18490,689,193.98,3,0.0,67.86,7.72
US-2011-151624,FUR-CH-10003697,ML-17410,31,94.128,3,0.2,-10.632,7.72
MX-2013-111983,OFF-AR-10004920,ER-13855,377,75.76,2,0.0,34.08,7.72
MX-2014-149622,OFF-ST-10000028,DB-12910,482,124.26,3,0.0,32.28,7.71
MX-2011-126648,OFF-AP-10003400,CD-12280,2183,113.88,3,0.0,3.36,7.71
ES-2011-1406120,FUR-FU-10004954,LR-17035,130,50.31,1,0.0,19.11,7.71
ES-2013-4416168,OFF-ST-10003147,CG-12040,2914,74.25,5,0.1,12.3,7.71
IN-2012-61477,FUR-CH-10004826,SH-20395,2,150.606,2,0.1,65.226,7.71
IN-2011-56213,OFF-BI-10002243,DB-13270,85,125.3325,5,0.15,41.1825,7.71
ID-2014-39525,TEC-PH-10002806,RE-19405,1790,125.235,1,0.25,-3.345,7.71
IN-2014-65299,OFF-FA-10002481,VP-21730,3380,99.0,6,0.0,2.88,7.71
CA-2014-112774,FUR-FU-10003039,RC-19960,458,34.504,1,0.2,6.0382,7.71
CA-2014-142643,OFF-LA-10003510,DL-13495,3381,152.65,5,0.0,70.219,7.71
IZ-2012-6570,OFF-BOS-10003699,JO-5550,590,99.72,2,0.0,0.0,7.71
TZ-2011-3990,OFF-KRA-10000534,RP-9270,988,98.64,2,0.0,9.84,7.71
HU-2013-3090,OFF-STA-10004163,CH-2070,1027,140.76,6,0.0,47.7,7.71
UP-2014-8970,TEC-MOT-10004682,RK-9300,3382,71.85,1,0.0,31.59,7.71
CM-2013-1220,OFF-FIS-10004915,AB-15,221,175.68,4,0.0,64.92,7.71
UZ-2011-8840,OFF-ELD-10001037,EL-3735,2238,47.04,1,0.0,18.33,7.71
MX-2014-134509,OFF-PA-10001516,EL-13735,31,70.08,5,0.2,3.48,7.71
MX-2013-106621,OFF-BI-10000070,MC-17425,2244,73.2,4,0.0,26.32,7.7
MX-2014-132703,OFF-BI-10001504,CJ-12010,1588,100.68,3,0.0,14.04,7.7
US-2012-110576,FUR-FU-10003237,DO-13645,313,34.236,3,0.4,-15.984,7.7
ES-2011-3832823,OFF-EN-10004667,JL-15235,136,93.84,2,0.0,20.64,7.7
ES-2014-3088059,TEC-AC-10001243,LD-16855,614,80.58,2,0.0,9.66,7.7
IT-2013-3210394,OFF-AR-10000715,EH-13765,3383,131.85,5,0.0,54.0,7.7
IN-2012-27583,TEC-PH-10001433,DL-13330,307,162.06,2,0.0,66.42,7.7
IN-2011-18987,OFF-PA-10002461,LE-16810,1832,32.736,4,0.45,-9.024,7.7
IN-2013-85662,OFF-FA-10003213,CK-12595,415,54.0,4,0.0,5.4,7.7
CA-2014-155292,OFF-LA-10001982,RD-19810,752,30.0,8,0.0,14.4,7.7
CA-2013-112060,OFF-PA-10000994,KT-16465,168,104.85,1,0.0,50.328,7.7
CA-2013-123050,TEC-AC-10001109,BC-11125,1819,89.97,3,0.0,37.7874,7.7
NI-2014-5650,TEC-HP -10000081,SP-10920,819,39.042,1,0.7,-57.288,7.7
IR-2012-2750,OFF-ELD-10002240,KB-6315,2062,47.49,1,0.0,3.78,7.7
SA-2014-10,OFF-BIN-10000837,JW-6075,523,97.44,4,0.0,38.88,7.7
SA-2012-3380,OFF-WIL-10000164,SC-10260,137,100.92,2,0.0,1.98,7.7
MX-2014-124002,OFF-EN-10000315,VT-21700,422,67.44,4,0.0,30.32,7.69
MX-2011-147865,OFF-AR-10000719,EC-14050,419,107.1,5,0.0,0.0,7.69
MX-2014-107055,OFF-SU-10002323,BS-11365,2151,92.82,3,0.0,0.0,7.69
ES-2014-3712711,OFF-EN-10000556,KB-16405,4,133.164,3,0.1,-0.036,7.69
IN-2011-40155,TEC-AC-10003408,CL-12700,284,84.96,1,0.0,25.47,7.69
IN-2014-47435,TEC-CO-10003448,PF-19225,3384,294.3,2,0.0,135.36,7.69
ID-2011-66048,OFF-BI-10000389,LB-16795,115,126.6912,3,0.17,-25.9488,7.69
ID-2013-53224,FUR-FU-10004074,AB-10060,1790,37.485,2,0.25,-0.555,7.69
IN-2012-25238,FUR-BO-10001874,JM-15250,70,133.785,1,0.1,11.865,7.69
IN-2013-64214,OFF-EN-10001882,LT-16765,114,177.3,6,0.0,86.76,7.69
US-2013-146570,OFF-AR-10004602,SN-20710,1353,91.96,4,0.0,25.7488,7.69
CA-2012-109575,OFF-BI-10000962,KH-16630,1475,65.08,4,0.0,31.8892,7.69
CA-2013-119963,OFF-LA-10003510,SN-20710,1293,48.848,2,0.2,15.8756,7.69
CA-2014-105487,TEC-PH-10001336,CS-12250,116,103.192,1,0.2,11.6091,7.69
CA-2012-144519,FUR-FU-10000794,AW-10930,2482,63.98,7,0.0,21.7532,7.69
RS-2011-3200,OFF-BIN-10001257,HJ-4875,1362,93.18,2,0.0,13.92,7.69
CA-2014-5050,OFF-ELI-10001176,ML-8040,1825,73.02,2,0.0,10.92,7.69
EG-2012-9480,OFF-CAR-10004293,JB-6045,184,102.54,2,0.0,35.88,7.69
MX-2014-161046,OFF-EN-10003529,MB-18085,853,81.62,7,0.0,21.14,7.69
MX-2011-155257,OFF-BI-10003709,JH-16180,1215,67.28,2,0.0,6.04,7.68
ES-2014-4435694,FUR-FU-10000361,AG-10765,2515,220.92,7,0.0,26.46,7.68
ES-2014-5334183,OFF-SU-10001980,SD-20485,1394,90.63,3,0.0,6.3,7.68
IT-2014-4709866,TEC-PH-10001382,JW-15955,2313,102.195,3,0.5,-0.045,7.68
ES-2014-1928209,OFF-BI-10004628,SU-20665,266,91.98,6,0.0,4.5,7.68
IN-2013-28325,FUR-FU-10001640,ML-17755,207,174.33,5,0.4,-8.82,7.68
ID-2014-83828,OFF-EN-10004684,FO-14305,2091,101.016,4,0.4,-33.744,7.68
CA-2011-151708,FUR-FU-10001602,MB-17305,807,121.376,4,0.2,-3.0344,7.68
CA-2013-1880,OFF-FEL-10004224,SG-10080,84,56.46,1,0.0,14.1,7.68
CG-2013-1980,OFF-FEL-10001541,HM-4980,2288,206.4,1,0.0,92.88,7.68
UP-2013-1070,OFF-BIN-10000327,MD-7860,396,54.54,2,0.0,9.24,7.68
NI-2014-9730,FUR-SAF-10003540,AS-225,819,117.72,2,0.7,-156.96,7.68
ML-2013-3710,OFF-ELD-10001832,GM-4695,916,48.45,1,0.0,0.0,7.68
CG-2011-6740,OFF-AVE-10002311,SO-10335,91,50.28,4,0.0,6.48,7.68
MX-2014-124674,FUR-FU-10001765,BS-11800,308,42.84,2,0.4,-22.16,7.67
MX-2014-110310,TEC-AC-10000203,CB-12415,1325,102.54,1,0.4,13.66,7.67
ES-2014-3488377,OFF-PA-10004842,JG-15160,1451,94.92,4,0.0,42.6,7.67
ES-2011-3058868,OFF-AR-10003629,JK-15640,2341,113.64,2,0.0,17.04,7.67
ES-2014-1532030,OFF-BI-10003616,SH-20395,2335,289.8,6,0.0,34.74,7.67
IN-2014-56360,OFF-PA-10001720,JC-15385,1171,88.02,6,0.0,33.3,7.67
ID-2011-32819,OFF-AR-10004424,PF-19165,6,118.665,5,0.1,-6.735,7.67
US-2013-150147,TEC-PH-10004614,JL-15850,78,82.8,2,0.4,-20.7,7.67
US-2013-134908,OFF-ST-10003479,JS-15940,78,124.608,4,0.2,-23.364,7.67
CA-2011-130449,FUR-FU-10001487,VP-21760,168,41.88,6,0.0,12.1452,7.67
US-2014-124779,OFF-BI-10002429,BF-11020,1715,42.61600000000001,7,0.8,-68.1856,7.67
NI-2014-8880,TEC-SHA-10001413,TC-10980,2567,36.432,1,0.7,-52.248,7.67
MX-2013-145079,TEC-PH-10001677,MC-18130,1064,132.84,3,0.0,29.22,7.67
MX-2013-143210,OFF-EN-10000084,PS-18760,1730,98.5,5,0.0,49.2,7.66
ES-2013-5430201,OFF-ST-10003835,ME-17320,249,110.592,4,0.1,-2.568,7.66
ES-2013-5491146,OFF-PA-10001686,SH-20635,1760,84.9,5,0.0,32.25,7.66
IT-2013-2504149,OFF-ST-10001091,NF-18595,614,20.25,2,0.1,-0.45,7.66
IT-2011-5521557,OFF-AR-10003633,DL-12865,762,51.63,2,0.5,-34.11,7.66
ID-2012-61722,FUR-CH-10003580,TC-21145,85,88.785,2,0.25,28.365,7.66
IN-2014-73545,OFF-ST-10003121,GG-14650,2582,97.8,4,0.0,13.68,7.66
IN-2012-22900,FUR-FU-10003052,TS-21505,723,106.08,2,0.0,40.26,7.66
IN-2014-29893,OFF-LA-10000861,SC-20680,2791,78.66,6,0.0,34.56,7.66
IN-2011-53469,OFF-BI-10002919,CC-12430,368,106.704,8,0.1,16.464,7.66
ID-2013-79117,OFF-SU-10000484,KH-16690,212,90.0384,8,0.17,12.9984,7.66
CA-2013-137239,OFF-AP-10002439,CR-12730,176,113.552,2,0.2,8.5164,7.66
US-2011-102071,TEC-AC-10000109,PG-18820,168,167.97,3,0.0,40.3128,7.66
CA-2011-150329,FUR-FU-10003724,SD-20485,735,46.872,7,0.2,3.5154,7.66
CA-2013-132549,OFF-ST-10001325,JK-15370,251,73.36,7,0.0,19.8072,7.66
CA-2012-143147,FUR-CH-10000863,PS-18760,256,105.686,1,0.3,-28.6862,7.66
TU-2011-9730,TEC-STA-10003447,BV-1245,2833,101.832,1,0.6,-106.938,7.66
TU-2013-30,OFF-CAR-10004661,AC-420,479,40.104,2,0.6,-39.156,7.66
NI-2011-5870,TEC-HEW-10002435,AG-675,2738,43.173,1,0.7,-74.847,7.66
MX-2013-129049,OFF-ST-10004116,OT-18730,2754,115.68,3,0.0,0.0,7.66
MX-2014-130295,TEC-PH-10004242,SB-20185,1602,82.26,1,0.0,18.08,7.66
US-2014-104773,OFF-SU-10000066,BW-11200,190,82.8,6,0.4,-11.04,7.66
US-2013-166457,OFF-SU-10000085,GA-14515,1102,114.324,7,0.4,-5.796,7.66
ES-2011-4805316,OFF-LA-10003210,EP-13915,28,25.62,2,0.0,7.14,7.65
ES-2012-2393484,TEC-PH-10002907,AZ-10750,1410,407.133,6,0.15,28.593,7.65
ES-2014-2228032,OFF-FA-10002895,MC-17275,2394,51.9,5,0.0,10.8,7.65
IT-2012-5084286,OFF-AR-10001578,JH-16180,1279,77.49,3,0.0,27.09,7.65
IN-2012-39889,OFF-BI-10004140,JE-15610,167,47.04,7,0.0,21.0,7.65
IN-2014-42801,TEC-AC-10000332,JP-15460,607,72.66,1,0.0,22.5,7.65
IN-2013-64452,FUR-FU-10000482,KH-16330,1650,174.51,3,0.0,47.07,7.65
ID-2011-23593,OFF-SU-10003473,KN-16390,644,108.8355,5,0.47,-14.4645,7.65
IN-2013-27737,FUR-FU-10001507,SC-20020,6,85.05,5,0.1,19.8,7.65
CA-2013-136329,FUR-FU-10000723,JD-15895,1,165.28,4,0.0,14.8752,7.65
CA-2014-140872,FUR-BO-10002824,NR-18550,2547,241.568,2,0.2,0.0,7.65
AJ-2011-4420,OFF-AME-10004759,TC-10980,186,28.23,1,0.0,12.12,7.65
IZ-2014-7330,FUR-SAF-10002557,JM-5250,1583,171.42,2,0.0,80.52,7.65
ES-2014-3019536,OFF-EN-10003049,SW-20350,2552,36.9,3,0.0,13.95,7.64
ES-2014-2879883,FUR-CH-10000583,DR-12940,2509,450.117,3,0.1,139.977,7.64
ES-2012-5515506,OFF-BI-10000542,JD-16150,1098,88.47,3,0.0,18.54,7.64
ES-2014-2998043,OFF-LA-10002974,BB-11545,2552,45.6,5,0.0,19.95,7.64
ES-2013-5670479,OFF-BI-10001723,NC-18625,2758,98.88,8,0.0,9.84,7.64
ES-2014-2882418,OFF-AR-10001462,AO-10810,2996,111.72,7,0.0,41.16,7.64
ES-2013-4380115,OFF-BI-10003058,CS-12130,808,53.28,4,0.0,21.84,7.64
IN-2014-10223,OFF-AR-10002665,TM-21490,56,73.08,3,0.0,4.32,7.64
IN-2014-48912,OFF-BI-10002243,EP-13915,556,88.47,3,0.0,37.98,7.64
IN-2011-79495,OFF-ST-10001824,CS-11860,1371,48.0,2,0.0,2.88,7.64
IN-2013-33372,OFF-PA-10000215,NF-18475,30,121.23,9,0.0,8.37,7.64
ID-2013-47169,TEC-AC-10000332,CK-12325,2770,72.66,2,0.5,-27.66,7.64
CA-2014-151911,OFF-EN-10002986,DL-13495,1,62.96,4,0.0,28.332,7.64
CA-2014-141439,TEC-PH-10001819,TT-21460,1728,89.98,2,0.0,43.1904,7.64
CA-2012-153738,OFF-BI-10001308,AG-10270,900,37.68,6,0.0,16.956,7.64
CA-2014-104619,TEC-PH-10000193,KD-16495,1479,110.352,3,0.2,8.2764,7.64
MZ-2014-850,OFF-SAN-10004288,HG-4845,1476,90.96,2,0.0,2.7,7.64
TU-2011-5770,TEC-SAN-10000740,RA-9285,2730,44.448,2,0.6,-66.672,7.64
IZ-2012-4650,OFF-WIL-10000164,SC-10575,553,201.84,4,0.0,3.96,7.64
LO-2011-7110,FUR-TEN-10000407,JL-5850,2710,85.02,2,0.0,13.56,7.64
MX-2013-145240,OFF-FA-10004410,AR-10510,1395,42.12,6,0.0,6.24,7.64
MX-2012-133718,OFF-FA-10002163,CR-12730,190,44.736,8,0.4,-18.784,7.63
MX-2012-151176,OFF-AR-10002824,BF-11215,829,88.1,5,0.0,22.0,7.63
MX-2013-158624,OFF-AR-10002882,JD-16015,132,103.68,3,0.0,4.14,7.63
MX-2014-130211,FUR-CH-10000430,BS-11365,582,274.32,3,0.0,79.5,7.63
MX-2011-157595,OFF-BI-10002455,LP-17095,990,42.16,2,0.0,6.32,7.63
MX-2014-145366,OFF-ST-10004381,HL-15040,248,132.6,1,0.0,31.82,7.63
IT-2013-3526993,OFF-ST-10002151,AB-10600,158,46.17,5,0.1,8.07,7.63
ID-2013-78795,TEC-AC-10001735,BF-10975,86,79.056,3,0.1,3.456,7.63
ID-2011-50991,FUR-CH-10002940,GT-14635,203,304.7166,6,0.27,-66.8034,7.63
IN-2013-48765,TEC-MA-10004954,BK-11260,82,74.22,2,0.0,31.86,7.63
CA-2013-132143,OFF-PA-10002713,FM-14215,1807,48.16,7,0.0,22.1536,7.63
CA-2014-148264,OFF-ST-10003327,LF-17185,1791,29.79,3,0.0,8.6391,7.63
CA-2014-158722,OFF-PA-10000176,MA-17560,78,45.528,3,0.2,15.9348,7.63
US-2013-117387,OFF-BI-10004308,PA-19060,168,67.13600000000001,4,0.2,25.176,7.63
SF-2011-6020,OFF-FEL-10001541,DP-3390,163,206.4,1,0.0,92.88,7.63
US-2013-159450,FUR-FU-10000110,MF-18250,1363,52.74,3,0.4,-35.16,7.63
MX-2012-157973,OFF-PA-10002488,JF-15490,809,43.56,3,0.0,7.8,7.63
MX-2012-130414,TEC-PH-10000381,RA-19945,352,183.92,2,0.0,51.48,7.62
ES-2014-5749799,OFF-BI-10001717,KW-16570,1091,17.73,3,0.0,6.3,7.62
ES-2013-4636080,OFF-PA-10000423,PV-18985,956,56.76,2,0.0,2.82,7.62
IT-2011-2556136,TEC-PH-10000437,RD-19930,224,136.728,1,0.1,-6.102,7.62
IT-2011-5910162,OFF-ST-10001818,SS-20515,1389,58.176,3,0.6,-68.36399999999999,7.62
ES-2012-4101342,OFF-AR-10002640,ES-14080,1658,56.88,4,0.0,1.08,7.62
ES-2013-3575875,OFF-FA-10003990,BH-11710,410,132.72,7,0.0,2.52,7.62
ES-2012-1113757,OFF-BI-10003440,NF-18385,436,44.28,4,0.0,13.68,7.62
IN-2012-24797,OFF-SU-10000375,SS-20410,2321,102.15,3,0.0,17.28,7.62
ID-2011-46231,OFF-ST-10004947,PW-19030,1206,124.011,1,0.1,-2.769,7.62
IN-2011-38965,TEC-AC-10004652,EP-13915,1088,77.04,2,0.0,16.92,7.62
IN-2014-35479,FUR-FU-10000921,DJ-13420,1123,87.3,2,0.0,7.8,7.62
IN-2013-70178,OFF-BI-10001645,PO-19180,1103,258.9,5,0.0,25.8,7.62
IN-2012-80027,TEC-AC-10000588,EB-13975,303,94.896,4,0.4,7.896,7.62
SF-2013-430,FUR-ADV-10001283,LA-6780,1373,111.12,1,0.0,22.2,7.62
IR-2013-7320,OFF-ADV-10004241,TS-11610,1841,78.12,6,0.0,3.06,7.62
IR-2012-9120,TEC-ENE-10000154,TB-11250,660,258.33,1,0.0,23.22,7.62
TO-2014-9950,OFF-SAN-10002484,AB-600,1029,50.52,1,0.0,14.64,7.62
US-2012-164014,TEC-AC-10004241,HD-14785,513,145.32,5,0.4,-72.68,7.62
MX-2011-145793,TEC-AC-10004975,DB-13270,352,75.8,2,0.0,11.36,7.61
ES-2012-2836963,OFF-BI-10003899,TM-21490,2862,112.92,4,0.0,0.0,7.61
ES-2014-5378214,OFF-AR-10002681,DH-13075,424,304.38,6,0.0,97.38,7.61
IT-2014-4939179,OFF-ST-10001142,BD-11560,1068,119.232,8,0.1,-5.327999999999999,7.61
IT-2012-5750622,FUR-CH-10002212,CC-12685,951,200.34,3,0.6,-260.46,7.61
ES-2012-2446694,FUR-CH-10001278,LF-17185,1377,361.557,7,0.1,-20.223,7.61
ES-2011-3780358,OFF-BI-10000346,CC-12100,370,59.82,2,0.0,23.88,7.61
IN-2011-67840,OFF-SU-10000866,VG-21805,30,115.11,3,0.0,13.77,7.61
IN-2014-51719,OFF-ST-10001694,DV-13045,465,69.96,4,0.0,22.32,7.61
ID-2014-55989,OFF-AP-10001905,DB-13360,115,138.5436,2,0.17,-0.0564,7.61
ID-2013-64060,TEC-AC-10002257,SG-20605,342,125.064,3,0.1,34.704,7.61
IN-2011-36753,TEC-AC-10000860,MW-18235,914,49.626,1,0.1,1.086,7.61
ID-2013-71018,OFF-EN-10004784,AO-10810,509,49.926,5,0.47,-34.974,7.61
IN-2014-19274,FUR-FU-10000666,DB-13270,203,240.6591,3,0.27,-0.0009,7.61
IN-2012-82813,TEC-AC-10002295,TB-21595,384,61.02,2,0.0,23.76,7.61
CA-2013-126158,OFF-BI-10002498,SC-20095,2281,119.616,8,0.2,40.3704,7.61
CA-2013-101448,OFF-BI-10004738,EB-13930,1970,56.82,3,0.0,28.41,7.61
CA-2013-149685,OFF-LA-10004545,PM-19135,256,60.144,6,0.2,20.2986,7.61
CA-2012-151253,OFF-AR-10004691,AZ-10750,29,64.14,3,0.0,16.6764,7.61
CG-2013-3910,OFF-SAN-10004420,KB-6315,2131,48.66,1,0.0,22.86,7.61
SG-2012-7090,TEC-SAM-10001843,IG-5085,5,168.12,1,0.0,21.84,7.61
LH-2014-2410,TEC-SHA-10000971,AT-435,480,89.12700000000001,1,0.7,-184.203,7.61
SF-2014-5680,OFF-IBI-10000951,JH-5910,163,109.2,8,0.0,15.12,7.61
MX-2011-146304,OFF-BI-10002517,ND-18460,606,42.24,4,0.0,16.4,7.61
MX-2011-159772,FUR-FU-10002659,EH-14005,377,85.02,3,0.0,5.1,7.61
MX-2012-117597,OFF-BI-10003373,SS-20410,986,97.92,3,0.0,27.36,7.6
ES-2013-3029399,OFF-PA-10002396,KL-16555,16,35.76,2,0.0,9.6,7.6
ES-2014-3331248,OFF-BI-10002047,AH-10690,3385,62.58,7,0.0,13.65,7.6
ID-2014-75533,OFF-BI-10002329,SV-20935,34,52.86600000000001,2,0.1,23.466,7.6
ID-2012-60980,OFF-SU-10003221,EM-14200,115,73.458,3,0.47,-56.86199999999999,7.6
IN-2011-49752,OFF-AR-10001823,CB-12415,2323,75.72,4,0.0,37.8,7.6
IN-2012-50207,OFF-EN-10002090,GH-14425,368,43.254,2,0.1,17.274,7.6
IN-2012-54883,OFF-LA-10000658,NM-18520,212,50.79600000000001,5,0.17,11.496,7.6
IN-2014-61967,TEC-PH-10002570,MG-17890,267,74.49,2,0.5,-50.67,7.6
IN-2012-11217,OFF-SU-10004434,DK-12985,139,76.8924,4,0.47,-52.3476,7.6
CA-2012-100734,OFF-ST-10001522,AC-10615,78,147.184,2,0.2,-29.4368,7.6
CA-2014-121853,OFF-BI-10000977,DB-13660,29,72.96,3,0.2,23.712,7.6
IR-2014-9060,TEC-HP -10001426,LP-7095,1997,125.73,1,0.0,27.66,7.6
NI-2012-6180,OFF-FIS-10000063,JD-5790,1978,44.568,4,0.7,-37.152,7.6
IR-2012-660,OFF-JIF-10002184,BM-1650,292,18.36,1,0.0,3.3,7.6
IZ-2011-180,FUR-IKE-10002509,DW-3195,553,141.9,1,0.0,22.68,7.6
MX-2012-148040,OFF-SU-10001552,ON-18715,227,114.8,4,0.0,19.44,7.6
MX-2011-155530,FUR-FU-10004823,CC-12670,727,60.012,3,0.4,-25.008,7.6
US-2011-159457,FUR-BO-10003297,KE-16420,2604,113.52,2,0.4,-66.24,7.6
MX-2013-119970,OFF-SU-10004643,MW-18220,206,144.3,5,0.0,36.0,7.6
MX-2014-112039,OFF-EN-10003728,SV-20785,1438,55.6,2,0.0,9.44,7.6
MX-2012-135174,OFF-AR-10004109,SD-20485,910,99.72,3,0.0,39.84,7.6
MX-2011-142307,TEC-AC-10003556,JK-16120,219,167.76,3,0.0,10.02,7.59
ES-2014-2406018,OFF-BI-10000289,SE-20110,645,80.85,7,0.0,19.32,7.59
ES-2012-1411725,OFF-LA-10001618,AB-10165,28,61.32,7,0.0,9.66,7.59
ES-2014-3512694,TEC-MA-10004655,NC-18535,390,108.594,1,0.1,28.944,7.59
ES-2014-2688044,OFF-BI-10002718,AT-10735,1537,72.0,5,0.0,3.6,7.59
IN-2014-69576,OFF-ST-10004841,DK-12895,1815,71.82,7,0.0,24.36,7.59
IN-2014-70262,OFF-AR-10001850,CJ-11875,3,72.684,4,0.1,2.364,7.59
IN-2011-62583,OFF-SU-10002732,KM-16660,1891,125.496,4,0.17,21.096,7.59
CA-2014-135937,FUR-FU-10002253,KM-16375,1287,68.704,2,0.2,16.3172,7.59
CA-2014-124205,FUR-FU-10002445,TC-21145,99,47.4,5,0.0,18.96,7.59
US-2014-127292,OFF-PA-10000157,RM-19375,579,79.92,4,0.0,37.5624,7.59
AU-2012-5610,TEC-BEL-10002207,SV-10815,373,115.02,1,0.0,0.0,7.59
IR-2013-990,OFF-CAR-10000202,CB-2025,316,98.46,2,0.0,39.36,7.59
MO-2011-4910,OFF-CUI-10002314,BM-1785,770,39.36,1,0.0,7.86,7.59
UP-2013-6590,OFF-JIF-10002275,BF-975,588,72.36,6,0.0,20.16,7.59
MX-2012-112291,TEC-CO-10000372,SZ-20035,2871,96.806,1,0.002,9.506,7.59
MX-2014-168284,TEC-MA-10003816,JE-15745,2360,89.64,3,0.0,8.94,7.58
US-2014-146556,FUR-BO-10003284,FH-14365,798,236.52,3,0.4,-67.02,7.58
IT-2014-2009199,FUR-FU-10004604,TB-21055,236,97.86,2,0.0,8.76,7.58
IN-2013-69982,OFF-LA-10004738,MV-18190,19,38.772,4,0.1,12.492,7.58
IN-2011-34191,OFF-BI-10004553,TS-21505,140,44.1228,4,0.17,17.4828,7.58
IN-2011-24517,OFF-PA-10003390,LW-16825,243,198.66,7,0.0,11.76,7.58
ID-2013-36662,OFF-ST-10003017,TG-21310,337,70.467,5,0.17,-1.833,7.58
ID-2012-22550,OFF-LA-10000658,BD-11620,85,60.588,9,0.45,-10.152,7.58
IN-2011-64466,FUR-FU-10004820,SC-20095,27,258.0,5,0.0,110.85,7.58
UG-2014-8990,TEC-SAM-10001843,JC-5340,2688,50.43600000000001,1,0.7,-95.844,7.58
RS-2011-2200,OFF-SAN-10001114,PG-8895,1606,49.83,1,0.0,3.48,7.58
TU-2012-3470,OFF-BOS-10003478,JL-5850,1422,44.208,4,0.6,-49.752,7.58
IR-2014-7630,OFF-ACM-10002816,NP-8700,316,29.61,1,0.0,12.12,7.58
MX-2014-163615,OFF-PA-10003573,MV-17485,2797,41.66399999999999,4,0.2,4.144,7.57
MX-2013-145079,OFF-FA-10000631,MC-18130,1064,75.36,8,0.0,25.6,7.57
ES-2011-1849602,OFF-PA-10004856,DL-13315,3386,94.08,7,0.0,14.07,7.57
IN-2013-78907,OFF-ST-10002499,AJ-10795,106,104.166,2,0.1,3.426,7.57
IN-2014-78151,OFF-PA-10002811,NH-18610,140,118.4232,8,0.47,-80.5368,7.57
IN-2014-24041,OFF-FA-10001596,MK-18160,821,69.2286,7,0.47,-51.1014,7.57
IN-2014-15872,OFF-LA-10001731,JL-15235,641,52.8,5,0.0,10.5,7.57
ID-2012-64844,OFF-SU-10000207,SZ-20035,85,114.345,6,0.45,-43.695,7.57
